trial_type,trial,ball_speed,ball_start_color,ball_color_change,interactor,bounce,bounce_moment,random_bounce_direction,target_onset,ball_change,target_color,abs_congruent,sim_congruent,response,accuracy,rt,start_pos,end_pos,abs_rfup,abs_rfright,abs_rfdown,abs_rfleft,sim_rfup,sim_rfright,sim_rfdown,sim_rfleft
interactor,22,9.5427247276,0.770264200097,0.0,45_bottom_d,True,3.30587162497,,3.50521862507,True,"[0.41275611153628433, 0.41262124310457371, 0.41212656205446008]",False,True,lighter,,0.514776958153,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
interactor,23,9.19421672122,0.735819059109,0.16,45_top_r,True,3.3222718332,,3.52019887487,True,"[0.72910312364467122, 0.72894023678960562, 0.72834278756081616]",False,True,lighter,True,0.402487500105,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
empty,24,9.71272597934,0.598972973402,0.08,none_r,False,,,3.5112203334,True,"[0.1906076937831771, 0.19049250073380919, 0.190069986599817]",True,True,lighter,True,0.413005708251,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
interactor,25,9.36479137442,0.680236442042,-0.208,135_top_u,True,3.29908241634,,3.49542162498,True,"[-0.28390483165576996, -0.28397799777801014, -0.28424636224049649]",False,True,darker,True,0.41761579155,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
interactor,26,9.51673559272,0.764268109131,-0.208,135_bottom_r,False,,,3.55671454174,True,"[-0.096238222820038355, -0.096328010317839552, -0.096657339969975831]",True,False,darker,True,0.468239291804,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
interactor,27,9.36781987801,0.747946491125,0.16,45_top_r,False,,,3.52688341681,True,"[0.76027740715684078, 0.76011175923800778, 0.75950418276219001]",True,False,lighter,True,0.491335041588,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
interactor,28,9.51272205911,0.830313236875,0.08,45_top_r,True,3.30816720822,,3.50526020816,True,"[0.76637346088953873, 0.76620727305154213, 0.76559771621771477]",False,True,darker,False,0.503779916791,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
interactor,29,9.5680562956,0.753565256717,-0.104,45_top_u,True,3.30736604147,,3.50454112492,True,"[0.12057813459164679, 0.12046914396481467, 0.1200693795644252]",False,True,darker,True,0.499615541426,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
empty,30,9.33954612899,0.831703443815,0.0,none_l,False,,,3.51909500011,True,"[0.56606684079335112, 0.56591839383947118, 0.56537390841689872]",True,True,lighter,,0.512052708538,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
empty,31,9.07626375975,0.702245561821,-0.208,none_u,False,,,3.54200975015,True,"[-0.23550127199207027, -0.23557872515156597, -0.23586281394675546]",True,True,darker,True,0.455093333498,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
empty,32,9.47092364205,0.826523253446,0.0,none_u,True,3.30915533332,right,3.5063129582,True,"[0.55302797585009533, 0.55288068373069743, 0.55234043410094413]",False,False,lighter,,0.350751291728,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
empty,33,9.74333003632,0.747816760123,-0.104,none_l,False,,,3.51521437499,True,"[0.10698032553980075, 0.10687253925236795, 0.10647719222283003]",True,True,darker,True,0.35097833327,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
empty,34,9.59668114791,0.758779241673,-0.208,none_d,True,3.30401937501,left,3.50375045836,True,"[-0.10872663381440939, -0.10881531523068333, -0.1091405879099282]",False,False,darker,True,0.461245999904,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
interactor,35,9.6855989849,0.692068432601,0.16,45_bottom_d,True,3.30190658337,,3.49986204179,True,"[0.61752286489989294, 0.61736986055614507, 0.61680865918027794]",False,True,lighter,True,0.326207916485,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
empty,36,9.72550003353,0.783185820599,-0.208,none_l,True,3.3029699584,left,3.50077037513,True,"[-0.05296121306462942, -0.053054833548152769, -0.053398222127040262]",False,False,darker,True,0.401124583092,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
