trial_type,trial,ball_speed,ball_start_color,ball_color_change,interactor,bounce,bounce_moment,random_bounce_direction,target_onset,ball_change,target_color,abs_congruent,sim_congruent,response,accuracy,rt,start_pos,end_pos,abs_rfup,abs_rfright,abs_rfdown,abs_rfleft,sim_rfup,sim_rfright,sim_rfdown,sim_rfleft
empty,126,9.224568926263544,-0.1263419998771699,-0.335,none_l,False,,,3.8578724000253715,True,"[-0.46134199987716995, -0.46134199987716995, -0.46134199987716995]",True,True,darker,True,0.5827846999745816,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
empty,127,9.968276732044947,0.10470289013826711,-0.168,none_d,True,3.5755260000005364,right,3.8587784999981523,True,"[-0.0632971098617329, -0.0632971098617329, -0.0632971098617329]",False,False,darker,True,0.9176396000548266,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
interactor,128,9.066371326770497,0.12136370956970483,-0.335,45_top_u,True,3.5765174999833107,,3.841740200005006,True,"[-0.2136362904302952, -0.2136362904302952, -0.2136362904302952]",False,True,darker,True,0.9012799999909475,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
empty,129,9.312409298444008,0.2739215730823229,0.335,none_d,False,,,3.858921100036241,True,"[0.608921573082323, 0.608921573082323, 0.608921573082323]",True,True,lighter,True,0.8504164000041783,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
interactor,130,9.446347871326374,-0.12498893810523973,0.168,45_top_r,False,,,3.8576241999980994,True,"[0.04301106189476028, 0.04301106189476028, 0.04301106189476028]",True,False,lighter,True,0.7847898000036366,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
empty,131,9.784505526998924,-0.023922446414089277,-0.335,none_d,True,3.5749553000205196,left,3.8430829999851994,True,"[-0.3589224464140893, -0.3589224464140893, -0.3589224464140893]",False,False,darker,True,0.93235379998805,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
empty,132,9.621902890007531,0.17527419654654064,0.0,none_u,True,3.5738484000321478,right,3.8424020999809727,True,"[0.17527419654654064, 0.17527419654654064, 0.17527419654654064]",False,False,lighter,,0.5495995000237599,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
interactor,133,9.703470378268149,0.3831157377762343,0.168,135_bottom_d,False,,,3.859167599992361,True,"[0.5511157377762343, 0.5511157377762343, 0.5511157377762343]",True,False,lighter,True,0.5160071999998763,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
interactor,134,9.566699143632945,-0.04066132393145305,-0.168,45_bottom_l,False,,,3.8593225000076927,True,"[-0.20866132393145306, -0.20866132393145306, -0.20866132393145306]",True,False,darker,True,1.0158031999599189,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
interactor,135,9.177156000013653,0.32164206793111794,-0.335,135_top_u,True,3.5751305000158027,,3.8418390000006184,True,"[-0.013357932068882084, -0.013357932068882084, -0.013357932068882084]",False,True,,False,,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
empty,136,9.272136798640128,0.08006241692957455,0.168,none_r,True,3.5753910000203177,right,3.8429533999878913,True,"[0.24806241692957456, 0.24806241692957456, 0.24806241692957456]",False,False,lighter,True,0.7653393000364304,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
empty,137,10.04033473937352,0.2563097456987141,0.168,none_u,True,3.5755236000404693,left,3.858815199986566,True,"[0.42430974569871416, 0.42430974569871416, 0.42430974569871416]",False,False,lighter,True,1.1826635000179522,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
empty,138,9.40801090941247,-0.24020031022572944,0.335,none_u,True,3.575479199993424,right,3.84061539999675,True,"[0.09479968977427058, 0.09479968977427058, 0.09479968977427058]",False,False,lighter,True,0.6005336999660358,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
empty,139,9.942978440156121,0.02345957286541661,0.335,none_d,False,,,3.8594598000054248,True,"[0.35845957286541663, 0.35845957286541663, 0.35845957286541663]",True,True,lighter,True,0.8319842999917455,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
interactor,140,9.168867638701172,0.44482606768539923,-0.168,45_top_r,True,3.5744804999558255,,3.8418217999860644,True,"[0.2768260676853992, 0.2768260676853992, 0.2768260676853992]",False,True,lighter,False,0.6998434999841265,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
